"ID","MASTERRECORDID","NAME","TYPE","PARENTID","BILLINGCITY","BILLINGSTATE","BILLINGCOUNTRY","WEBSITE","INDUSTRY","ANNUALREVENUE","OWNERID","CREATEDDATE","CREATEDBYID","STAGE__C","MARKETINGTIER__C","SUB_INDUSTRY__C","TARGET_ACCOUNT__C","MODEL_N_CUSTOMER__C","MARKETING_TARGET__C","STATUS"
"00100000006qV6xAAE","","Iron Mountain","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6yAAE","","J-Devices Corporation","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6zAAE","","JOSEPH D'ESPERE","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV70AAE","","JPS Selection Ltd","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV71AAE","","KMD A/S","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV72AAE","","Knomo","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV73AAE","","L.E.K. Consulting","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV74AAE","","Lactalis Danmark (tidligere Delimo)","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV75AAE","","Lattice Engines","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV76AAE","","legodo ag","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV77AAE","","Libertine FPE","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV78AAE","","Linde Gas Benelux","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV79AAE","","M-Connect Search Ltd","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7AAAU","","MDDExec","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7BAAU","","Mindshare Worldwide","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7CAAU","","Montblanc","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7DAAU","","MOULOULIS","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7EAAU","","Mountain Cleantech","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7FAAU","","MUA' Gelatieri d'Italia","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7GAAU","","Murphy Business & Financial Corp - MA","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7HAAU","","Museeka SA","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7IAAU","","NEUCA SA","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7JAAU","","New World Systems","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7KAAU","","Ni3","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7LAAU","","NICE Systems","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7MAAU","","Nordea","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7NAAU","","Numark","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7OAAU","","Nuova Ompi s.r.l.","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7PAAU","","OP-Services Ltd","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7QAAU","","OsoSim Limited","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7RAAU","","P?light","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7SAAU","","Pharmalead","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Target","Item queried and written successfully"
"00100000006qV7TAAU","","Plumrose, Venezuela","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7UAAU","","Post Danmark","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7VAAU","","PriceRunner and Greystripe (ValueClick Inc.)","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7WAAU","","Pricing Foundations","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7XAAU","","Pricing Solutions Ltd","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:29.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7YAAU","","Professional Pricing Society","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:30.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7ZAAU","","Pusterla 1880","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:30.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7aAAE","","QlikTech","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:30.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7bAAE","","Quintiles Consulting","Systems Integator","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Partner","Item queried and written successfully"
"00100000006qV7cAAE","","Radius Holdings LTD","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7dAAE","","RADVISION","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7eAAE","","RAFENSON","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7fAAE","","REVA Business Consulting Sp. z o.o. Sp. k.","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7hAAE","","Riverview Consulting, Inc.","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7iAAE","","Russell Reynolds Associates","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7jAAE","","Saba","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7kAAE","","Sanco Badsey Ltd","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7lAAE","","Scape Technologies A/S","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7mAAE","","Sears Holdings Corporation","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7nAAE","","Seeking","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7oAAE","","Showroomprive.com","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7pAAE","","SICPA","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7qAAE","","Silica - An Avnet EMG Company","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:31.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7rAAE","","Sky Italia","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:32.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7sAAE","","Sodexo","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:32.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7tAAE","","Sopra Group","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:32.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7uAAE","","SoZo Advisors","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:32.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV7vAAE","","Stichting Levensbouw","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:32.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
